image,loai,dang,trangthai,split
img004097.jpg,Chuối xiêm,Buồng,Xanh,train
img004389.jpg,Chuối xiêm,Trái,Chín,train
img003616.jpg,Chuối táo quạ,Buồng,Xanh,train
img003592.jpg,Chuối táo quạ,Buồng,Xanh,train
img005184.jpg,Chuối xiêm,Trái,Xanh,train
img003120.jpg,Chuối sáp,Trái,Xanh,train
img001854.jpg,Chuối già,Trái,Chín,train
img004012.jpg,Chuối xiêm,Buồng,Xanh,train
img001672.jpg,Chuối già,Trái,Chín,train
img003855.jpg,Chuối xiêm,Buồng,Chín,train
img003574.jpg,Chuối táo quạ,Buồng,Xanh,train
img000534.jpg,Chuối cau,Trái,Chín,train
img001030.jpg,Chuối cau,Trái,Xanh,train
img000811.jpg,Chuối cau,Trái,Xanh,train
img001612.jpg,Chuối già,Nải,Xanh,train
img003550.jpg,Chuối táo quạ,Buồng,Xanh,train
img005075.jpg,Chuối xiêm,Trái,Xanh,train
img003974.jpg,Chuối xiêm,Buồng,Xanh,train
img003492.jpg,Chuối sáp,Trái,Xanh,train
img001601.jpg,Chuối già,Nải,Xanh,train
img004565.jpg,Chuối xiêm,Trái,Chín,train
img004406.jpg,Chuối xiêm,Trái,Chín,train
img001054.jpg,Chuối cau,Trái,Xanh,train
img004219.jpg,Chuối xiêm,Nải,Chín,train
img001140.jpg,Chuối già,Buồng,Chín,train
img001379.jpg,Chuối già,Buồng,Xanh,train
img001155.jpg,Chuối già,Buồng,Xanh,train
img002676.jpg,Chuối sáp,Trái,Chín,train
img003294.jpg,Chuối sáp,Trái,Xanh,train
img001120.jpg,Chuối cau,Trái,Xanh,train
img001576.jpg,Chuối già,Nải,Xanh,train
img000891.jpg,Chuối cau,Trái,Xanh,train
img001595.jpg,Chuối già,Nải,Xanh,train
img000433.jpg,Chuối cau,Trái,Chín,train
img002185.jpg,Chuối già,Trái,Xanh,train
img000675.jpg,Chuối cau,Trái,Chín,train
img002613.jpg,Chuối sáp,Trái,Chín,train
img000517.jpg,Chuối cau,Trái,Chín,train
img001572.jpg,Chuối già,Nải,Xanh,train
img002561.jpg,Chuối sáp,Nải,Xanh,train
img002871.jpg,Chuối sáp,Trái,Chín,train
img004603.jpg,Chuối xiêm,Trái,Chín,train
img001255.jpg,Chuối già,Buồng,Xanh,train
img004255.jpg,Chuối xiêm,Nải,Xanh,train
img001805.jpg,Chuối già,Trái,Chín,train
img002299.jpg,Chuối sáp,Buồng,Chín,train
img004081.jpg,Chuối xiêm,Buồng,Xanh,train
img001434.png,Chuối già,Buồng,Xanh,train
img001719.jpg,Chuối già,Trái,Chín,train
img004810.jpg,Chuối xiêm,Trái,Xanh,train
img001374.jpg,Chuối già,Buồng,Xanh,train
img004682.jpg,Chuối xiêm,Trái,Xanh,train
img001317.jpg,Chuối già,Buồng,Xanh,train
img002961.jpg,Chuối sáp,Trái,Xanh,train
img002834.jpg,Chuối sáp,Trái,Chín,train
img004653.jpg,Chuối xiêm,Trái,Xanh,train
img004368.jpg,Chuối xiêm,Trái,Chín,train
img002830.jpg,Chuối sáp,Trái,Chín,train
img001043.jpg,Chuối cau,Trái,Xanh,train
img002248.jpg,Chuối già,Trái,Xanh,train
img004747.jpg,Chuối xiêm,Trái,Xanh,train
img002093.jpg,Chuối già,Trái,Xanh,train
img002793.jpg,Chuối sáp,Trái,Chín,train
img000005.jpg,Chuối cau,Buồng,Chín,train
img000770.jpg,Chuối cau,Trái,Xanh,train
img003323.jpg,Chuối sáp,Trái,Xanh,train
img004298.jpg,Chuối xiêm,Trái,Chín,train
img004756.jpg,Chuối xiêm,Trái,Xanh,train
img001420.jpg,Chuối già,Buồng,Xanh,train
img004458.jpg,Chuối xiêm,Trái,Chín,train
img003379.jpg,Chuối sáp,Trái,Xanh,train
img005199.jpg,Chuối xiêm,Trái,Xanh,train
img000087.jpg,Chuối cau,Buồng,Xanh,train
img001812.jpg,Chuối già,Trái,Chín,train
img000451.jpg,Chuối cau,Trái,Chín,train
img001760.jpg,Chuối già,Trái,Chín,train
img003101.jpg,Chuối sáp,Trái,Xanh,train
img004166.jpg,Chuối xiêm,Nải,Chín,train
img000156.jpg,Chuối cau,Buồng,Xanh,train
img002341.jpg,Chuối sáp,Buồng,Xanh,train
img001712.jpg,Chuối già,Trái,Chín,train
img003178.jpg,Chuối sáp,Trái,Xanh,train
img004972.jpg,Chuối xiêm,Trái,Xanh,train
img005014.jpg,Chuối xiêm,Trái,Xanh,train
img000738.jpg,Chuối cau,Trái,Chín,train
img000437.jpg,Chuối cau,Trái,Chín,train
img003439.jpg,Chuối sáp,Trái,Xanh,train
img002013.jpg,Chuối già,Trái,Chín,train
img000585.jpg,Chuối cau,Trái,Chín,train
img004764.jpg,Chuối xiêm,Trái,Xanh,train
img002893.jpg,Chuối sáp,Trái,Chín,train
img000479.jpg,Chuối cau,Trái,Chín,train
img004934.jpg,Chuối xiêm,Trái,Xanh,train
img000831.jpg,Chuối cau,Trái,Xanh,train
img000379.jpg,Chuối cau,Trái,Chín,train
img004419.jpg,Chuối xiêm,Trái,Chín,train
img002787.jpg,Chuối sáp,Trái,Chín,train
img002745.jpg,Chuối sáp,Trái,Chín,train
img001681.jpg,Chuối già,Trái,Chín,train
img004208.jpg,Chuối xiêm,Nải,Chín,train
img001449.jpg,Chuối già,Nải,Chín,train
img003335.jpg,Chuối sáp,Trái,Xanh,train
img001956.jpg,Chuối già,Trái,Chín,train
img001995.jpg,Chuối già,Trái,Chín,train
img002183.jpg,Chuối già,Trái,Xanh,train
img002332.jpg,Chuối sáp,Buồng,Xanh,train
img001396.jpg,Chuối già,Buồng,Xanh,train
img003783.jpg,Chuối táo quạ,Trái,Xanh,train
img005043.jpg,Chuối xiêm,Trái,Xanh,train
img003437.jpg,Chuối sáp,Trái,Xanh,train
img005106.jpg,Chuối xiêm,Trái,Xanh,train
img002345.jpg,Chuối sáp,Buồng,Xanh,train
img003367.jpg,Chuối sáp,Trái,Xanh,train
img003549.jpg,Chuối táo quạ,Buồng,Xanh,train
img001163.jpg,Chuối già,Buồng,Xanh,train
img004021.jpg,Chuối xiêm,Buồng,Xanh,train
img000951.jpg,Chuối cau,Trái,Xanh,train
img002407.png,Chuối sáp,Buồng,Xanh,train
img005159.jpg,Chuối xiêm,Trái,Xanh,train
img003928.jpg,Chuối xiêm,Buồng,Xanh,train
img004927.jpg,Chuối xiêm,Trái,Xanh,train
img003125.jpg,Chuối sáp,Trái,Xanh,train
img002386.jpg,Chuối sáp,Buồng,Xanh,train
img004190.jpg,Chuối xiêm,Nải,Chín,train
img000847.jpg,Chuối cau,Trái,Xanh,train
img002118.jpg,Chuối già,Trái,Xanh,train
img000817.jpg,Chuối cau,Trái,Xanh,train
img004781.jpg,Chuối xiêm,Trái,Xanh,train
img003850.jpg,Chuối xiêm,Buồng,Chín,train
img001801.jpg,Chuối già,Trái,Chín,train
img004001.jpg,Chuối xiêm,Buồng,Xanh,train
img000934.jpg,Chuối cau,Trái,Xanh,train
img002879.jpg,Chuối sáp,Trái,Chín,train
img003052.jpg,Chuối sáp,Trái,Xanh,train
img000587.jpg,Chuối cau,Trái,Chín,train
img001096.jpg,Chuối cau,Trái,Xanh,train
img001729.jpg,Chuối già,Trái,Chín,train
img001068.jpg,Chuối cau,Trái,Xanh,train
img001276.jpg,Chuối già,Buồng,Xanh,train
img003324.jpg,Chuối sáp,Trái,Xanh,train
img002273.jpg,Chuối già,Trái,Xanh,train
img000612.jpg,Chuối cau,Trái,Chín,train
img002437.jpg,Chuối sáp,Nải,Chín,train
img001668.jpg,Chuối già,Nải,Xanh,train
img004200.jpg,Chuối xiêm,Nải,Chín,train
img000213.jpg,Chuối cau,Nải,Chín,train
img004626.jpg,Chuối xiêm,Trái,Chín,train
img000894.jpg,Chuối cau,Trái,Xanh,train
img004944.jpg,Chuối xiêm,Trái,Xanh,train
img004356.jpg,Chuối xiêm,Trái,Chín,train
img002423.jpg,Chuối sáp,Nải,Chín,train
img005038.jpg,Chuối xiêm,Trái,Xanh,train
img004593.jpg,Chuối xiêm,Trái,Chín,train
img002759.jpg,Chuối sáp,Trái,Chín,train
img004679.jpg,Chuối xiêm,Trái,Xanh,train
img002654.jpg,Chuối sáp,Trái,Chín,train
img000644.jpg,Chuối cau,Trái,Chín,train
img003015.jpg,Chuối sáp,Trái,Xanh,train
img001682.jpg,Chuối già,Trái,Chín,train
img002069.jpg,Chuối già,Trái,Xanh,train
img003826.jpg,Chuối xiêm,Buồng,Chín,train
img000854.jpg,Chuối cau,Trái,Xanh,train
img000765.jpg,Chuối cau,Trái,Xanh,train
img000333.jpg,Chuối cau,Nải,Xanh,train
img002958.jpg,Chuối sáp,Trái,Chín,train
img004996.jpg,Chuối xiêm,Trái,Xanh,train
img002131.jpg,Chuối già,Trái,Xanh,train
img002822.jpg,Chuối sáp,Trái,Chín,train
img000314.jpg,Chuối cau,Nải,Xanh,train
img004433.jpg,Chuối xiêm,Trái,Chín,train
img000698.jpg,Chuối cau,Trái,Chín,train
img004885.jpg,Chuối xiêm,Trái,Xanh,train
img000260.jpg,Chuối cau,Nải,Chín,train
img000382.jpg,Chuối cau,Trái,Chín,train
img001151.jpg,Chuối già,Buồng,Xanh,train
img003369.jpg,Chuối sáp,Trái,Xanh,train
img000843.jpg,Chuối cau,Trái,Xanh,train
img002895.jpg,Chuối sáp,Trái,Chín,train
img000453.jpg,Chuối cau,Trái,Chín,train
img004436.jpg,Chuối xiêm,Trái,Chín,train
img000219.jpg,Chuối cau,Nải,Chín,train
img003286.jpg,Chuối sáp,Trái,Xanh,train
img001920.jpg,Chuối già,Trái,Chín,train
img002558.jpg,Chuối sáp,Nải,Xanh,train
img001399.jpg,Chuối già,Buồng,Xanh,train
img005008.jpg,Chuối xiêm,Trái,Xanh,train
img002658.jpg,Chuối sáp,Trái,Chín,train
img004355.jpg,Chuối xiêm,Trái,Chín,train
img005025.jpg,Chuối xiêm,Trái,Xanh,train
img000175.jpg,Chuối cau,Nải,Chín,train
img004373.jpg,Chuối xiêm,Trái,Chín,train
img000116.jpg,Chuối cau,Buồng,Xanh,train
img001366.jpg,Chuối già,Buồng,Xanh,train
img003250.jpg,Chuối sáp,Trái,Xanh,train
img004914.jpg,Chuối xiêm,Trái,Xanh,train
img003474.jpg,Chuối sáp,Trái,Xanh,train
img004346.jpg,Chuối xiêm,Trái,Chín,train
img002638.jpg,Chuối sáp,Trái,Chín,train
img003213.jpg,Chuối sáp,Trái,Xanh,train
img000338.jpg,Chuối cau,Nải,Xanh,train
img004710.jpg,Chuối xiêm,Trái,Xanh,train
img004475.jpg,Chuối xiêm,Trái,Chín,train
img002415.jpg,Chuối sáp,Nải,Chín,train
img003118.jpg,Chuối sáp,Trái,Xanh,train
img004140.jpg,Chuối xiêm,Buồng,Xanh,train
img000718.jpg,Chuối cau,Trái,Chín,train
img000773.jpg,Chuối cau,Trái,Xanh,train
img000239.jpg,Chuối cau,Nải,Chín,train
img002850.jpg,Chuối sáp,Trái,Chín,train
img002765.jpg,Chuối sáp,Trái,Chín,train
img001644.jpg,Chuối già,Nải,Xanh,train
img003460.jpg,Chuối sáp,Trái,Xanh,train
img002520.jpg,Chuối sáp,Nải,Xanh,train
img003473.jpg,Chuối sáp,Trái,Xanh,train
img004762.jpg,Chuối xiêm,Trái,Xanh,train
img000776.jpg,Chuối cau,Trái,Xanh,train
img003681.jpg,Chuối táo quạ,Nải,Xanh,train
img002101.jpg,Chuối già,Trái,Xanh,train
img000021.jpg,Chuối cau,Buồng,Chín,train
img002912.jpg,Chuối sáp,Trái,Chín,train
img003756.jpg,Chuối táo quạ,Trái,Chín,train
img005165.jpg,Chuối xiêm,Trái,Xanh,train
img000187.jpg,Chuối cau,Nải,Chín,train
img005110.jpg,Chuối xiêm,Trái,Xanh,train
img003392.jpg,Chuối sáp,Trái,Xanh,train
img001345.jpg,Chuối già,Buồng,Xanh,train
img004503.jpg,Chuối xiêm,Trái,Chín,train
img003643.jpg,Chuối táo quạ,Nải,Chín,train
img004953.jpg,Chuối xiêm,Trái,Xanh,train
img000059.jpg,Chuối cau,Buồng,Xanh,train
img001258.jpg,Chuối già,Buồng,Xanh,train
img003087.jpg,Chuối sáp,Trái,Xanh,train
img002917.jpg,Chuối sáp,Trái,Chín,train
img003343.jpg,Chuối sáp,Trái,Xanh,train
img000502.jpg,Chuối cau,Trái,Chín,train
img003523.jpg,Chuối táo quạ,Buồng,Chín,train
img000715.jpg,Chuối cau,Trái,Chín,train
img004207.jpg,Chuối xiêm,Nải,Chín,train
img003497.jpg,Chuối sáp,Trái,Xanh,train
img003402.jpg,Chuối sáp,Trái,Xanh,train
img004249.jpg,Chuối xiêm,Nải,Chín,train
img003094.jpg,Chuối sáp,Trái,Xanh,train
img004160.jpg,Chuối xiêm,Nải,Chín,train
img003600.jpg,Chuối táo quạ,Buồng,Xanh,train
img002851.jpg,Chuối sáp,Trái,Chín,train
img005092.jpg,Chuối xiêm,Trái,Xanh,train
img000867.jpg,Chuối cau,Trái,Xanh,train
img003593.jpg,Chuối táo quạ,Buồng,Xanh,train
img003050.jpg,Chuối sáp,Trái,Xanh,train
img000055.jpg,Chuối cau,Buồng,Xanh,train
img004726.jpg,Chuối xiêm,Trái,Xanh,train
img004141.png,Chuối xiêm,Buồng,Xanh,train
img000030.jpg,Chuối cau,Buồng,Chín,train
img004586.jpg,Chuối xiêm,Trái,Chín,train
img004007.jpg,Chuối xiêm,Buồng,Xanh,train
img001190.jpg,Chuối già,Buồng,Xanh,train
img000047.jpg,Chuối cau,Buồng,Xanh,train
img005183.jpg,Chuối xiêm,Trái,Xanh,train
img002854.jpg,Chuối sáp,Trái,Chín,train
img003368.jpg,Chuối sáp,Trái,Xanh,train
img002582.jpg,Chuối sáp,Trái,Chín,train
img004768.jpg,Chuối xiêm,Trái,Xanh,train
img003084.jpg,Chuối sáp,Trái,Xanh,train
img001696.jpg,Chuối già,Trái,Chín,train
img003645.jpg,Chuối táo quạ,Nải,Chín,train
img005109.jpg,Chuối xiêm,Trái,Xanh,train
img001635.jpg,Chuối già,Nải,Xanh,train
img004522.jpg,Chuối xiêm,Trái,Chín,train
img001993.jpg,Chuối già,Trái,Chín,train
img001536.jpg,Chuối già,Nải,Chín,train
img005111.jpg,Chuối xiêm,Trái,Xanh,train
img003380.jpg,Chuối sáp,Trái,Xanh,train
img004536.jpg,Chuối xiêm,Trái,Chín,train
img003652.jpg,Chuối táo quạ,Nải,Chín,train
img005071.jpg,Chuối xiêm,Trái,Xanh,train
img001055.jpg,Chuối cau,Trái,Xanh,train
img004674.jpg,Chuối xiêm,Trái,Xanh,train
img002012.jpg,Chuối già,Trái,Chín,train
img002778.jpg,Chuối sáp,Trái,Chín,train
img004394.jpg,Chuối xiêm,Trái,Chín,train
img001875.jpg,Chuối già,Trái,Chín,train
img002065.jpg,Chuối già,Trái,Xanh,train
img002519.jpg,Chuối sáp,Nải,Xanh,train
img003017.jpg,Chuối sáp,Trái,Xanh,train
img000089.jpg,Chuối cau,Buồng,Xanh,train
img002232.jpg,Chuối già,Trái,Xanh,train
img005167.jpg,Chuối xiêm,Trái,Xanh,train
img001627.jpg,Chuối già,Nải,Xanh,train
img001926.jpg,Chuối già,Trái,Chín,train
img000998.jpg,Chuối cau,Trái,Xanh,train
img002208.jpg,Chuối già,Trái,Xanh,train
img000943.jpg,Chuối cau,Trái,Xanh,train
img000211.jpg,Chuối cau,Nải,Chín,train
img001679.jpg,Chuối già,Trái,Chín,train
img003847.jpg,Chuối xiêm,Buồng,Chín,train
img000929.jpg,Chuối cau,Trái,Xanh,train
img002396.jpg,Chuối sáp,Buồng,Xanh,train
img000559.jpg,Chuối cau,Trái,Chín,train
img000420.jpg,Chuối cau,Trái,Chín,train
img002708.jpg,Chuối sáp,Trái,Chín,train
img002227.jpg,Chuối già,Trái,Xanh,train
img003639.jpg,Chuối táo quạ,Nải,Chín,train
img000440.jpg,Chuối cau,Trái,Chín,train
img002670.jpg,Chuối sáp,Trái,Chín,train
img004881.jpg,Chuối xiêm,Trái,Xanh,train
img003857.jpg,Chuối xiêm,Buồng,Chín,train
img002835.jpg,Chuối sáp,Trái,Chín,train
img000100.jpg,Chuối cau,Buồng,Xanh,train
img001617.jpg,Chuối già,Nải,Xanh,train
img003946.jpg,Chuối xiêm,Buồng,Xanh,train
img001723.jpg,Chuối già,Trái,Chín,train
img001618.jpg,Chuối già,Nải,Xanh,train
img003760.jpg,Chuối táo quạ,Trái,Chín,train
img003494.jpg,Chuối sáp,Trái,Xanh,train
img001050.jpg,Chuối cau,Trái,Xanh,train
img004128.jpg,Chuối xiêm,Buồng,Xanh,train
img000904.jpg,Chuối cau,Trái,Xanh,train
img001615.jpg,Chuối già,Nải,Xanh,train
img004808.jpg,Chuối xiêm,Trái,Xanh,train
img001224.jpg,Chuối già,Buồng,Xanh,train
img002967.jpg,Chuối sáp,Trái,Xanh,train
img004637.jpg,Chuối xiêm,Trái,Chín,train
img000933.jpg,Chuối cau,Trái,Xanh,train
img002346.jpg,Chuối sáp,Buồng,Xanh,train
img003748.jpg,Chuối táo quạ,Trái,Chín,train
img000812.jpg,Chuối cau,Trái,Xanh,train
img001104.jpg,Chuối cau,Trái,Xanh,train
img004232.jpg,Chuối xiêm,Nải,Chín,train
img005083.jpg,Chuối xiêm,Trái,Xanh,train
img001706.jpg,Chuối già,Trái,Chín,train
img000909.jpg,Chuối cau,Trái,Xanh,train
img001977.jpg,Chuối già,Trái,Chín,train
img000603.jpg,Chuối cau,Trái,Chín,train
img000995.jpg,Chuối cau,Trái,Xanh,train
img000732.jpg,Chuối cau,Trái,Chín,train
img003280.jpg,Chuối sáp,Trái,Xanh,train
img003355.jpg,Chuối sáp,Trái,Xanh,train
img004614.jpg,Chuối xiêm,Trái,Chín,train
img001763.jpg,Chuối già,Trái,Chín,train
img003962.jpg,Chuối xiêm,Buồng,Xanh,train
img001146.jpg,Chuối già,Buồng,Chín,train
img000828.jpg,Chuối cau,Trái,Xanh,train
img004198.jpg,Chuối xiêm,Nải,Chín,train
img001456.jpg,Chuối già,Nải,Chín,train
img000535.jpg,Chuối cau,Trái,Chín,train
img004145.png,Chuối xiêm,Buồng,Xanh,train
img001346.jpg,Chuối già,Buồng,Xanh,train
img001238.jpg,Chuối già,Buồng,Xanh,train
img000990.jpg,Chuối cau,Trái,Xanh,train
img004566.jpg,Chuối xiêm,Trái,Chín,train
img002842.jpg,Chuối sáp,Trái,Chín,train
img001893.jpg,Chuối già,Trái,Chín,train
img000731.jpg,Chuối cau,Trái,Chín,train
img003976.jpg,Chuối xiêm,Buồng,Xanh,train
img001397.jpg,Chuối già,Buồng,Xanh,train
img002203.jpg,Chuối già,Trái,Xanh,train
img005033.jpg,Chuối xiêm,Trái,Xanh,train
img001739.jpg,Chuối già,Trái,Chín,train
img004648.jpg,Chuối xiêm,Trái,Xanh,train
img002106.jpg,Chuối già,Trái,Xanh,train
img004952.jpg,Chuối xiêm,Trái,Xanh,train
img000521.jpg,Chuối cau,Trái,Chín,train
img000569.jpg,Chuối cau,Trái,Chín,train
img004318.jpg,Chuối xiêm,Trái,Chín,train
img001153.jpg,Chuối già,Buồng,Xanh,train
img000270.jpg,Chuối cau,Nải,Chín,train
img002647.jpg,Chuối sáp,Trái,Chín,train
img001651.jpg,Chuối già,Nải,Xanh,train
img004273.jpg,Chuối xiêm,Nải,Xanh,train
img002569.jpg,Chuối sáp,Trái,Chín,train
img003687.jpg,Chuối táo quạ,Nải,Xanh,train
img001364.jpg,Chuối già,Buồng,Xanh,train
img005136.jpg,Chuối xiêm,Trái,Xanh,train
img004297.jpg,Chuối xiêm,Trái,Chín,train
img000681.jpg,Chuối cau,Trái,Chín,train
img000848.jpg,Chuối cau,Trái,Xanh,train
img004153.png,Chuối xiêm,Buồng,Xanh,train
img001339.jpg,Chuối già,Buồng,Xanh,train
img000205.jpg,Chuối cau,Nải,Chín,train
img004822.jpg,Chuối xiêm,Trái,Xanh,train
img003775.jpg,Chuối táo quạ,Trái,Chín,train
img000764.jpg,Chuối cau,Trái,Xanh,train
img004400.jpg,Chuối xiêm,Trái,Chín,train
img002500.jpg,Chuối sáp,Nải,Xanh,train
img001586.jpg,Chuối già,Nải,Xanh,train
img000157.jpg,Chuối cau,Buồng,Xanh,train
img001834.jpg,Chuối già,Trái,Chín,train
img000329.jpg,Chuối cau,Nải,Xanh,train
img004689.jpg,Chuối xiêm,Trái,Xanh,train
img003562.jpg,Chuối táo quạ,Buồng,Xanh,train
img003644.jpg,Chuối táo quạ,Nải,Chín,train
img001869.jpg,Chuối già,Trái,Chín,train
img004925.jpg,Chuối xiêm,Trái,Xanh,train
img000373.jpg,Chuối cau,Trái,Chín,train
img001631.jpg,Chuối già,Nải,Xanh,train
img004048.jpg,Chuối xiêm,Buồng,Xanh,train
img004106.jpg,Chuối xiêm,Buồng,Xanh,train
img001201.jpg,Chuối già,Buồng,Xanh,train
img000743.jpg,Chuối cau,Trái,Chín,train
img002102.jpg,Chuối già,Trái,Xanh,train
img002198.jpg,Chuối già,Trái,Xanh,train
img004589.jpg,Chuối xiêm,Trái,Chín,train
img003882.jpg,Chuối xiêm,Buồng,Chín,train
img003172.jpg,Chuối sáp,Trái,Xanh,train
img002079.jpg,Chuối già,Trái,Xanh,train
img004037.jpg,Chuối xiêm,Buồng,Xanh,train
img000595.jpg,Chuối cau,Trái,Chín,train
img002073.jpg,Chuối già,Trái,Xanh,train
img002338.jpg,Chuối sáp,Buồng,Xanh,train
img005006.jpg,Chuối xiêm,Trái,Xanh,train
img002158.jpg,Chuối già,Trái,Xanh,train
img000159.jpg,Chuối cau,Buồng,Xanh,train
img003078.jpg,Chuối sáp,Trái,Xanh,train
img001818.jpg,Chuối già,Trái,Chín,train
img004375.jpg,Chuối xiêm,Trái,Chín,train
img004270.jpg,Chuối xiêm,Nải,Xanh,train
img001149.jpg,Chuối già,Buồng,Xanh,train
img000375.jpg,Chuối cau,Trái,Chín,train
img004360.jpg,Chuối xiêm,Trái,Chín,train
img000915.jpg,Chuối cau,Trái,Xanh,train
img003591.jpg,Chuối táo quạ,Buồng,Xanh,train
img003014.jpg,Chuối sáp,Trái,Xanh,train
img001493.jpg,Chuối già,Nải,Chín,train
img003700.jpg,Chuối táo quạ,Nải,Xanh,train
img003777.jpg,Chuối táo quạ,Trái,Chín,train
img000897.jpg,Chuối cau,Trái,Xanh,train
img002723.jpg,Chuối sáp,Trái,Chín,train
img004269.jpg,Chuối xiêm,Nải,Xanh,train
img003306.jpg,Chuối sáp,Trái,Xanh,train
img002692.jpg,Chuối sáp,Trái,Chín,train
img000626.jpg,Chuối cau,Trái,Chín,train
img002152.jpg,Chuối già,Trái,Xanh,train
img002037.jpg,Chuối già,Trái,Xanh,train
img003279.jpg,Chuối sáp,Trái,Xanh,train
img000898.jpg,Chuối cau,Trái,Xanh,train
img004466.jpg,Chuối xiêm,Trái,Chín,train
img003117.jpg,Chuối sáp,Trái,Xanh,train
img004395.jpg,Chuối xiêm,Trái,Chín,train
img001103.jpg,Chuối cau,Trái,Xanh,train
img000670.jpg,Chuối cau,Trái,Chín,train
img000337.jpg,Chuối cau,Nải,Xanh,train
img003793.jpg,Chuối táo quạ,Trái,Xanh,train
img005040.jpg,Chuối xiêm,Trái,Xanh,train
img004499.jpg,Chuối xiêm,Trái,Chín,train
img001736.jpg,Chuối già,Trái,Chín,train
img002112.jpg,Chuối già,Trái,Xanh,train
img005117.jpg,Chuối xiêm,Trái,Xanh,train
img001372.jpg,Chuối già,Buồng,Xanh,train
img001184.jpg,Chuối già,Buồng,Xanh,train
img000923.jpg,Chuối cau,Trái,Xanh,train
img000989.jpg,Chuối cau,Trái,Xanh,train
img004234.jpg,Chuối xiêm,Nải,Chín,train
img004758.jpg,Chuối xiêm,Trái,Xanh,train
img002015.jpg,Chuối già,Trái,Chín,train
img004468.jpg,Chuối xiêm,Trái,Chín,train
img000926.jpg,Chuối cau,Trái,Xanh,train
img002531.jpg,Chuối sáp,Nải,Xanh,train
img001852.jpg,Chuối già,Trái,Chín,train
img003079.jpg,Chuối sáp,Trái,Xanh,train
img004829.jpg,Chuối xiêm,Trái,Xanh,train
img000276.jpg,Chuối cau,Nải,Chín,train
img001825.jpg,Chuối già,Trái,Chín,train
img000759.jpg,Chuối cau,Trái,Xanh,train
img003606.jpg,Chuối táo quạ,Buồng,Xanh,train
img003920.jpg,Chuối xiêm,Buồng,Xanh,train
img000449.jpg,Chuối cau,Trái,Chín,train
img003908.jpg,Chuối xiêm,Buồng,Xanh,train
